source,title,make,model,year,mileage,price,location
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,146000,1720000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,76000,5350000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75000,1300000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Citi,Volkswagen,Citi,2003,,399999.0,"Nairobi, Kilimani"
Jiji,Volkswagen Citi,Volkswagen,Citi,2003,,399999.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,67000,1095000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,112876,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,55000,3400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,50000,2100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,60893,2900000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Up,Volkswagen,Up,2014,78452,800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,65858,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,78563,1050000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,58000,1270000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,54000,2800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,96000,2250000.0,"Mombasa, Tudor"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,64000,2750000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,54000,2800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,69863,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,84062,2450000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,98562,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,33000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,97000,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,63425,2600000.0,"Mombasa, Mbaraki"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,46987,1600000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,84000,2450000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,15000,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,65000,1350000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,69520,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2016,38000,3100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,58221,1460000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,67000,1420000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,59678,2490000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,52148,1400000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Sharan,Volkswagen,Sharan,2013,86052,1680000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,63000,1350000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,54780,1400000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,103000,1390000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,63125,1400000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,58346,1470000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,,1250000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,104000,2450000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,50000,2280000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,48000,2450000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,53151,2550000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2011,80985,1100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,89000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,800000,2700000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,94000,5200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,89000,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,66000,1300000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65231,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,71254,1450000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2011,,2200000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,66000,3750000.0,"Mombasa, Mvita"
Jiji,Volkswagen Up,Volkswagen,Up,2013,62000,850000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,1200000.0,"Mombasa, Tudor"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,97789,1445000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,68000,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,65000,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2006,163000,1700000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,82000,2200000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,56102,2700000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,56000,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,85380,1150000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,85352,1550000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,56213,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,76552,1650000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,40044,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1490000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,40250,1499000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,56852,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,80000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,87950,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Amarok,Volkswagen,Amarok,2013,120000,3580000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,76000,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,81457,1135000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,20100,1320000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,75000,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,52131,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,78452,1050000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,85789,2485000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,72000,2350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,65432,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1500000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,78000,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,64085,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,56000,1150000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,78000,2250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1400000.0,"Mombasa, Makadara (Msa)"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,83000,1580000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,59802,1500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75679,1395000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,54712,1400000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,85000,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Sharan,Volkswagen,Sharan,2014,63087,1730000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,82780,1600000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,81769,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,122000,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,96420,1390000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Touran,Volkswagen,Touran,2015,65000,1400000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2013,,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,85000,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,64213,2100000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Golf,Volkswagen,Golf,2011,96844,1100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,63128,2450000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,,2350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,63000,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,45000,1200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,35800,1720000.0,"Mombasa, Mvita"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,58742,1350000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2013,56000,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2009,132000,1370000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,57996,2475000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,52745,1100000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2350000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,73000,1600000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,60000,1180000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,98000,1150000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,65000,1200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,98065,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,84000,1480000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,95000,2200000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,94879,1480000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,74525,1280000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,86000,1250000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,78000,1580000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,85945,2900000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,49000,1320000.0,"Nairobi, Parklands/Highridge"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,64000,1380000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,112000,1350000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1570000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,102000,2450000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2017,58523,2950000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,102000,4800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,,1090000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,50000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,58000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,83000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,63421,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,78000,4800000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2011,96563,2050000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2015,122000,5000000.0,"Mombasa, Makadara (Msa)"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,121321,1750000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,40000,1295000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,76800,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,133000,1375000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,93853,1100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,106000,2200000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Up,Volkswagen,Up,2014,54600,750000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,102000,2250000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,85000,1580000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,42000,1250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,96000,2000000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,65400,1700000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,78000,1250000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,92000,2550000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,92000,1380000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,52412,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,93929,1550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,80000,1050000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,94324,4450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,,1200000.0,"Mombasa, Shimanzi"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,51000,2450000.0,"Nairobi, Karen"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2010,87982,1380000.0,"Nairobi, Langata"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,69000,4450000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2015,68563,4500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,45000,1850000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,48000,1620000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1500000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,150000,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,150000,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,98653,4700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,102560,5000000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,71000,1390000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,116000,5500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2012,85963,1500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,56000,5200000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,90000,1280000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,64000,1380000.0,"Mombasa, Tudor"
Jiji,Volkswagen Amarok,Volkswagen,Amarok,2013,149336,2500000.0,"Nairobi, Komarock"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,74523,1450000.0,"Mombasa, Nyali"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,41000,1550000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,114000,2350000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,79000,2700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2015,98000,5200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2013,92000,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,67000,1480000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,82001,1750000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,69863,4300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,46000,1080000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,91000,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,74235,4700000.0,"Mombasa, Mvita"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,,1250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2700000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,90789,1910000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,72896,4200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,92000,1350000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,60741,2550000.0,"Mombasa, Nyali"
Jiji,Volkswagen Beetle,Volkswagen,Beetle,2014,32800,1550000.0,"Nairobi, Embakasi"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,56000,1580000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,56000,5200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,2350000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,75000,5300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2012,98652,1200000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2008,96522,630000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,47000,4200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,65400,1650000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,110000,5450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,,5200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,64521,1350000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,78286,5300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,116153,5300000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,63000,1450000.0,"Nairobi, Karen"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2010,123000,2100000.0,"Nairobi, Karen"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,95689,2380000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2015,98652,5000000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,78965,1950000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,52000,3900000.0,"Mombasa, Mvita"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,65245,1900000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2015,10666,1200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,57000,2495000.0,"Nairobi, Kileleshwa"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1300000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,77230,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,35000,4895000.0,"Nairobi, Kileleshwa"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,78520,2700000.0,"Mombasa, Mvita"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,53000,950000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,,1950000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Volkswagen Up,Volkswagen,Up,2013,85636,680000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,,1230000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,111456,1925000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,88696,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,98000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,68554,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,63254,2500000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,54000,2350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,68523,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65234,1700000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,78000,1480000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,85636,1650000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,74523,1050000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,84607,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,64215,1480000.0,"Nairobi, Karen"
